id,relid,year,conflict_name,dyad_name,side_a,side_b,state,lga,latitude,longitude,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_estimate,high_estimate,low_estimate,source_article,source_headline,location_description
65333,NIG-2013-2-455-9,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.7042,8.53588,2013-04-10,2013-04-10,0,0,0,27,27,27,27,"""Nigeria Watch,2013-04-10,Title  27 killed in Tiv/Fulani clash, Benue  ""","Title  27 killed in Tiv/Fulani clash, Benue","Mbalagh council ward, Makurdi LGA"
65365,NIG-2013-2-455-10,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.8155,8.8604,2013-04-16,2013-04-16,0,4,0,0,4,4,4,"""Nigeria Watch,2013-04-16,Title  Fulani kill Tiv farmers, Benue  ""","Title  Fulani kill Tiv farmers, Benue","Imande Jem village, a farming community located on the University of Agriculture, Makurdi (UAM)-Gbajimba Road"
236121,NIG-2013-2-12341-9,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Gwer West lga,7.5834,8.2055,2013-04-20,2013-04-20,0,1,0,0,1,1,1,"""All Africa,2016-03-21,Special Report - Inside the Agatu Killing Field: Blood On the Streets, Charred Bodies Everywhere""","Special Report - Inside the Agatu Killing Field: Blood On the Streets, Charred Bodies Everywhere",Naka (near)
65373,NIG-2013-2-455-11,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2013-04-23,2013-04-23,0,10,0,0,10,10,10,"""Nigeria Watch,2013-04-23,Title  Fulani attack farmers, Benue  ""","Title  Fulani attack farmers, Benue",Mbasenge community of Mbagwen
236123,NIG-2013-2-12341-10,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Gwer West lga,7.63211,8.21656,2013-04-23,2013-04-23,0,1,0,0,1,1,1,"""All Africa,2016-03-21,Special Report - Inside the Agatu Killing Field: Blood On the Streets, Charred Bodies Everywhere""","Special Report - Inside the Agatu Killing Field: Blood On the Streets, Charred Bodies Everywhere",Gwer west
65379,NIG-2013-2-455-12,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.7042,8.53588,2013-05-05,2013-05-05,0,6,0,0,6,6,6,"""Nigeria Watch,2013-05-05,Title  Fulani herdsmen kill 6, Benue  ""","Title  Fulani herdsmen kill 6, Benue",Madugu village
48485,NIG-2013-2-12341-6,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.940585,7.799793,2013-05-12,2013-05-12,0,38,0,0,38,40,38,"""All Africa,2013-05-14,Herdsmen Kill 45 in Benue Villages"";""Nigeria Watch,2013-05-12,Title  Fulani attack claims 40 Idoma, Benue  ""","Herdsmen Kill 45 in Benue Villages;Title  Fulani attack claims 40 Idoma, Benue","Ekwo-Okpachanyi village, Agatu LGA, Benue state"
48486,NIG-2013-2-12341-7,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9061,7.85487,2013-05-13,2013-05-13,0,7,0,0,7,7,7,"""Nigeria Watch,2013-05-13,Title  Fulani attack claims 40 Idoma, Benue  "";""All Africa,2013-05-14,Herdsmen Kill 45 in Benue Villages""","Title  Fulani attack claims 40 Idoma, Benue  ;Herdsmen Kill 45 in Benue Villages","Agatu LGA, Benue state"
65406,NIG-2013-2-455-13,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2013-05-22,2013-05-22,0,7,0,0,7,7,7,"""Nigeria Watch,2013-05-22,Title  Fulani herdsmen kill 7, Benue  ""","Title  Fulani herdsmen kill 7, Benue","Tse-Nyamkyume, Tse-Ama, Tse-Uto"
65414,NIG-2013-2-455-14.1,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.23333,8.56667,2013-05-28,2013-05-28,0,1,0,0,1,1,1,"""Nigeria Watch,2013-05-28,Title  Two killed as Fulani herdsmen attack Tiv communities, Nasarawa  ""","Title  Two killed as Fulani herdsmen attack Tiv communities, Nasarawa",Kadarko
65415,NIG-2013-2-455-14.2,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.23333,8.56667,2013-05-28,2013-05-28,0,1,0,0,1,1,1,"""Nigeria Watch,2013-05-28,Title  Two killed as Fulani herdsmen attack Tiv communities, Nasarawa  ""","Title  Two killed as Fulani herdsmen attack Tiv communities, Nasarawa",Kadarko village (around)
51430,NIG-2013-2-455-15,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2013-05-30,2013-05-30,0,17,0,0,17,17,17,"""All Africa,2013-06-03,Herdsmen Massacre 17, Several Hundreds Flee Homes in Benue"";""Nigerian Tribune,2013-05-31,17 killed in fresh Fulani/Tiv attack""","Herdsmen Massacre 17, Several Hundreds Flee Homes in Benue;17 killed in fresh Fulani/Tiv attack","Akough village (at the bank of the River Benue which is bordering both Benue And Nasarawa states), Guma LGA, Benue state"
65427,NIG-2013-2-455-16,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2013-06-01,2013-06-01,0,8,0,0,8,8,8,"""Nigeria Watch,2013-06-01,Title  Fulani gunmen kill 8 persons, Benue  ""","Title  Fulani gunmen kill 8 persons, Benue","Tse Akor, Tse-Kondon and Tse Umega"
65935,NIG-2013-2-455-20,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Awe lga,8.27456,9.1849,2013-06-07,2013-06-07,0,2,0,0,2,2,2,"""Nigeria Watch,2013-06-07,Title  Fulani gunmen, Nasarawa  ""","Title  Fulani gunmen, Nasarawa","Jengeru village, Awe LGA"
51438,CHA-2013-2-12342-0,2013,Fulani - Idoma,Fulani - Idoma,Fulani,Idoma,Benue state,Okpokwu lga,6.90555,7.78962,2013-06-10,2013-06-10,0,1,0,0,1,1,1,"""All Africa,2013-06-13,Police Arrest Two Fulani Herdsmen Who Attacked Ichama Village in Benue""",Police Arrest Two Fulani Herdsmen Who Attacked Ichama Village in Benue,"Ichama community, Okpokwu LGA, Benue state"
51456,NIG-2013-2-360-5,2013,Fulani - Tarok,Fulani - Tarok,Fulani,Tarok,Plateau state,Langtang South lga,8.49724,9.73141,2013-06-27,2013-06-27,0,23,0,0,23,23,23,"""The Times of India,2013-06-28,48 killed in ethnic violence in central Nigeria"";""All Africa,2013-06-28,32 Feared Killed in Three Plateau Villages""",48 killed in ethnic violence in central Nigeria;32 Feared Killed in Three Plateau Villages,"Magama village, Langtang South LGA, Plateau state"
51457,NIG-2013-2-360-6,2013,Fulani - Tarok,Fulani - Tarok,Fulani,Tarok,Plateau state,Langtang South lga,8.475114,9.725226,2013-06-27,2013-06-27,0,7,0,0,7,7,7,"""The Times of India,2013-06-28,48 killed in ethnic violence in central Nigeria"";""All Africa,2013-06-28,32 Feared Killed in Three Plateau Villages""",48 killed in ethnic violence in central Nigeria;32 Feared Killed in Three Plateau Villages,"Bolgang village, Langtang South LGA, Plateau state"
51458,NIG-2013-2-360-7,2013,Fulani - Tarok,Fulani - Tarok,Fulani,Tarok,Plateau state,Langtang South lga,8.539103,9.706028,2013-06-27,2013-06-27,0,2,0,0,2,2,2,"""The Times of India,2013-06-28,48 killed in ethnic violence in central Nigeria"";""All Africa,2013-06-28,32 Feared Killed in Three Plateau Villages""",48 killed in ethnic violence in central Nigeria;32 Feared Killed in Three Plateau Villages,"Karkishi village, Langtang South LGA, Plateau state"
51469,NIG-2013-2-455-1,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.00143,9.04323,2013-07-05,2013-07-05,0,20,0,0,20,20,20,"""Agence France Presse,2013-07-06,Gunmen attack village in tense central Nigeria: police"";""Vanguard ,2013-07-06,20 feared dead in an outbreak of Tiv/Fulani bloodbath - See more at: http://www.vanguardngr.com/2013/07/20-feared-dead-in-an-outbreak-of-tivfulani-bloodbath/#sthash.6IR1vF92.dpuf""",Gunmen attack village in tense central Nigeria: police;20 feared dead in an outbreak of Tiv/Fulani bloodbath - See more at: http://www.vanguardngr.com/2013/07/20-feared-dead-in-an-outbreak-of-tivfulani-bloodbath/#sthash.6IR1vF92.dpuf,"Iyordye Akaahena village, Guma LGA, Benue state"
65468,CHA-2013-2-5583-0,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2013-07-07,2013-07-07,0,34,0,0,34,34,34,"""Naija Mayor,2013-07-08,Fulani Herdsmen Attack Benue Village, Kill 34""","Fulani Herdsmen Attack Benue Village, Kill 34",Akuroko village
51481,NIG-2013-2-455-2,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Awe lga,8.1,9.13333,2013-07-08,2013-07-08,0,0,0,9,9,9,9,"""All Africa,2013-08-05,Crisis in Benue/Nasarawa Border Despite Peace Talks"";""All Africa,2013-07-10,Nine Killed in Fresh Communal Clash in Benue - Police""",Crisis in Benue/Nasarawa Border Despite Peace Talks;Nine Killed in Fresh Communal Clash in Benue - Police,Awe village (on the border area with Benue)
65470,NIG-2013-2-455-17,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Awe lga,8.18333,9.05,2013-07-09,2013-07-09,0,3,0,0,3,3,3,"""Nigeria Watch,2013-07-09,Title  Herdsmen Kill 3, Nasarawa  ""","Title  Herdsmen Kill 3, Nasarawa","Abuni, Awe LGA"
60701,NIG-2013-2-455-4,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.16746,8.76829,2013-07-11,2013-08-05,0,6,0,0,6,6,6,"""All Africa,2013-08-05,Crisis in Benue/Nasarawa Border Despite Peace Talks""",Crisis in Benue/Nasarawa Border Despite Peace Talks,"Kuduku, Agyo, Akuwa, Anima and Cheyene settlements in Keana (border Benue-Nasarawa)"
65477,NIG-2013-2-360-12,2013,Fulani - Tarok,Fulani - Tarok,Fulani,Tarok,Plateau state,Wase lga,9.1,9.966667,2013-07-26,2013-07-27,0,0,0,0,0,6,0,"""Nigeria Watch,2013-07-27,Title  Gunmen Kill 6, Plateau  "";""Naij,2013-08-02,Plateau Community Denies Attacking Fulani""","Title  Gunmen Kill 6, Plateau  ;Plateau Community Denies Attacking Fulani",Wase town
65480,NIG-2013-2-12341-0,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9061,7.85487,2013-07-28,2013-07-28,0,0,0,8,8,8,8,"""Nigeria Watch,2013-07-28,Title  Fresh Attack on Agatu, Benue  ""","Title  Fresh Attack on Agatu, Benue","Ochologologwu and Enogaje villages, Agatu LGA"
65482,NIG-2013-2-455-18,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.16746,8.76829,2013-07-31,2013-07-31,0,16,0,0,16,16,16,"""Nigeria Watch,2013-07-31,Title  Gunmen Kill 16, Nasarawa (1) ""","Title  Gunmen Kill 16, Nasarawa (1)",Kuduku community
64796,NIG-2013-2-12441-0,2013,Eggon - Fulani,Eggon - Fulani,Eggon,Fulani,Nasarawa state,Obi lga,8.34738,8.72769,2013-08-22,2013-08-22,1,0,0,0,1,1,1,"""Nigeria Watch,2013-08-22,Title  1 Dies in Communal Clash, Nasarawa  ""","Title  1 Dies in Communal Clash, Nasarawa","Akaba Village, Obi LGA"
65532,NIG-2013-2-455-19,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Awe lga,8.1,9.13333,2013-09-24,2013-09-24,0,0,0,20,20,20,20,"""Nigeria Watch,2013-09-24,Title  Tiv vs Fulani, Nasarawa  ""","Title  Tiv vs Fulani, Nasarawa",Awe
65540,NIG-2013-2-12341-1.1,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.7248,7.85927,2013-09-28,2013-09-28,4,0,0,0,4,4,4,"""Nigeria Watch,2013-09-28,Title  Herdsmen and Farmers, Benue  "";""Naij,2013-09-30,Violence Outbreak In Benue, Dozens Feared Dead""","Title  Herdsmen and Farmers, Benue  ;Violence Outbreak In Benue, Dozens Feared Dead","Ojantele, Agatu LGA"
65541,NIG-2013-2-12341-1.2,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9061,7.85487,2013-09-28,2013-09-28,9,0,0,0,9,9,9,"""Nigeria Watch,2013-09-28,Title  Herdsmen and Farmers, Benue  "";""Naij,2013-09-30,Violence Outbreak In Benue, Dozens Feared Dead""","Title  Herdsmen and Farmers, Benue  ;Violence Outbreak In Benue, Dozens Feared Dead","Okpagabi and Ibadan, Agatu LGA"
65544,NIG-2013-2-12341-2,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,,7.333333,8.75,2013-09-29,2013-09-29,0,20,0,0,20,20,20,"""Nigeria Watch,2013-09-29,Title  Herdsmen and Farmers, Benue  "";""Naij,2013-09-30,Violence Outbreak In Benue, Dozens Feared Dead""","Title  Herdsmen and Farmers, Benue  ;Violence Outbreak In Benue, Dozens Feared Dead",boarder village between Apa and Agatu
65552,NIG-2013-2-12341-3,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9919,7.6557,2013-10-04,2013-10-04,0,0,0,3,3,3,3,"""Nigeia Watch,2013-10-04,Title  Herdsmen Kill 3, Benue"";""Vanguard ,2013-10-05,3 feared dead as suspected Fulani mercenaries invade Benue community ""","Title  Herdsmen Kill 3, Benue;3 feared dead as suspected Fulani mercenaries invade Benue community",Ejima community
65561,NIG-2013-2-12341-11,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.856119,7.942503,2013-10-06,2013-10-06,2,0,0,0,2,2,2,"""Nigeria Watch,2013-10-06,Title  2 Die in Gunmen Attack, Benue  "";""All Africa (Daily Trust),2013-10-12,Nigeria: Agatu Lives in Perpetual Fear of Unknown Invaders""","Title  2 Die in Gunmen Attack, Benue  ;Nigeria: Agatu Lives in Perpetual Fear of Unknown Invaders",Egwuma
61450,NIG-2013-2-12341-12,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9061,7.85487,2013-10-12,2013-10-12,30,0,0,0,30,30,30,"""BBC Monitoring Africa,2013-10-14,Gunmen kill 30 during attack in Nigeria's Benue State""",Gunmen kill 30 during attack in Nigeria's Benue State,"Oguchi-Ankpa, Agatu council, Benue state"
100493,NIG-2013-2-12341-5.1,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9411,7.7622,2013-11-07,2013-11-07,4,0,0,0,4,4,4,"""Daily Post,2013-11-10,Latest on Agatu crisis: Death toll rises to 36, seven villages razed""","Latest on Agatu crisis: Death toll rises to 36, seven villages razed",Ikpele community
100494,NIG-2013-2-12341-5.2,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.8677,8.0949,2013-11-07,2013-11-07,3,0,0,0,3,3,3,"""Daily Post,2013-11-10,Latest on Agatu crisis: Death toll rises to 36, seven villages razed""","Latest on Agatu crisis: Death toll rises to 36, seven villages razed",Okpopolo community
62219,NIG-2013-2-12341-8,2013,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9061,7.85487,2013-11-09,2013-11-09,0,0,0,6,6,36,6,"""All Africa,2013-11-10,36 Feared Killed As Fulani Herdsmen Strike in Benue"";""All Africa,2013-11-11,Legislator Alerts On Fresh Attack in Benue As Police Confirm Six Dead""",36 Feared Killed As Fulani Herdsmen Strike in Benue;Legislator Alerts On Fresh Attack in Benue As Police Confirm Six Dead,"Ello, Okpagabi, Ogwule-Ankpa, Ogbangede, Ekwo, Enogaje and Okpanchenyi, Agatu LGA, Benue state"
64785,NIG-2013-2-360-8,2013,Fulani - Tarok,Fulani - Tarok,Fulani,Tarok,Taraba state,Karim Lamidu lga,8.68333,10.36667,2013-11-10,2013-11-10,0,0,0,4,4,4,4,"""Nigeria Watch,2013-11-10,Title  Communal Clash Claims 4, Taraba  ""","Title  Communal Clash Claims 4, Taraba","Amar Community, Karim-Lamido LGA"
64377,NIG-2013-2-455-5,2013,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.7166,8.899,2013-12-26,2013-12-26,0,0,0,7,7,7,7,"""All Africa,2013-12-30,Governor Suswam Says Fulani Herdsmen Not Responsible for Killings in Benue"";""Nigeria Watch,2013-12-26,Title  Tiv vs Fulani Clash Claims 7, Benue  ""","Governor Suswam Says Fulani Herdsmen Not Responsible for Killings in Benue;Title  Tiv vs Fulani Clash Claims 7, Benue",Agasha in Guma Local Government Area
128871,NIG-2014-2-455-0,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.672047,8.519238,2014-01-19,2014-01-19,0,0,0,3,3,3,3,"""All Africa,2014-01-22,Three Feared Dead, Scores Missing in Fresh Tiv, Herdsmen Clash""","Three Feared Dead, Scores Missing in Fresh Tiv, Herdsmen Clash","Adeke village, which is less than four kilometres from the heart of Makurdi town"
128867,NIG-2014-2-12341-0.1,2014,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.96685,7.8239,2014-01-19,2014-01-19,4,0,0,0,4,4,4,"""All Africa,2014-01-21,20 Civilians, Five Soldiers Killed in Renewed Fulani Attack On Agatu""","20 Civilians, Five Soldiers Killed in Renewed Fulani Attack On Agatu",Oweto village
128868,NIG-2014-2-12341-0.2,2014,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9061,7.85487,2014-01-19,2014-01-19,3,0,0,0,3,4,3,"""All Africa,2014-01-21,20 Civilians, Five Soldiers Killed in Renewed Fulani Attack On Agatu""","20 Civilians, Five Soldiers Killed in Renewed Fulani Attack On Agatu",Utuluweu
128915,CHA-2014-2-360-0,2014,Fulani - Tarok,Fulani - Tarok,Fulani,Tarok,Plateau state,Wase lga,9.076944,10.059536,2014-02-06,2014-02-06,0,0,0,0,0,22,0,"""All Africa,2014-02-07,20 People Killed Again in Plateau"";""http://www.naijahidi.org/,2014-02-06,Gunmen kill 22 in fresh Plateau attack"";""Leadership ,2014-02-06,Nigeria: Gunmen Kill 22 in Plateau Village""",20 People Killed Again in Plateau;Gunmen kill 22 in fresh Plateau attack;Nigeria: Gunmen Kill 22 in Plateau Village,Mavou village in Wase Local Government Area
129117,NIG-2014-2-455-2,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.80099,9.47021,2014-03-06,2014-03-06,0,0,0,0,0,7,0,"""All Africa,2014-03-06,Gunmen Kill 13, Burn Houses in Benue"";""BBC Monitoring Africa,2014-03-07,Gunmen reportedly kill 30 people Nigeria's Benue State""","Gunmen Kill 13, Burn Houses in Benue;Gunmen reportedly kill 30 people Nigeria's Benue State","Anyiase, Moon, Waya and Ihyundugh villages Kwande LGA"
129119,NIG-2014-2-455-3,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.561399,9.206222,2014-03-06,2014-03-06,0,0,0,0,0,6,0,"""BBC Monitoring Africa,2014-03-07,Gunmen reportedly kill 30 people Nigeria's Benue State""",Gunmen reportedly kill 30 people Nigeria's Benue State,"Tse Ibor, Logo local government area"
192530,CHA-2014-2-455-7,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2014-03-06,2014-03-06,0,0,0,0,0,6,0,"""BBC Monitoring Africa,2014-03-07,Gunmen reportedly kill 30 people Nigeria's Benue State""",Gunmen reportedly kill 30 people Nigeria's Benue State,Mbawa village
163184,CHA-2014-2-455-6,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.48185,9.2948,2014-03-06,2014-03-06,0,0,0,0,0,6,0,"""BBC Monitoring Africa,2014-03-07,Gunmen reportedly kill 30 people Nigeria's Benue State""",Gunmen reportedly kill 30 people Nigeria's Benue State,Tombo village
163167,CHA-2014-2-455-4.1,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96903,8.6355,2014-03-11,2014-03-11,0,0,0,0,0,4,0,"""All Africa,2014-03-12,30 Killed, Suswam's Convoy Attacked""","30 Killed, Suswam's Convoy Attacked",Ukpam village
163173,CHA-2014-2-455-4.2,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.91846,8.59469,2014-03-11,2014-03-11,0,0,0,0,0,5,0,"""All Africa,2014-03-12,30 Killed, Suswam's Convoy Attacked""","30 Killed, Suswam's Convoy Attacked",Daudu village
163174,CHA-2014-2-455-4.3,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.981381,8.762348,2014-03-11,2014-03-11,0,0,0,0,0,5,0,"""All Africa,2014-03-12,30 Killed, Suswam's Convoy Attacked""","30 Killed, Suswam's Convoy Attacked",Umenger village
129130,NIG-2014-2-455-4,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2014-03-11,2014-03-11,0,0,0,0,0,16,0,"""All Africa,2014-03-12,30 Killed, Suswam's Convoy Attacked""","30 Killed, Suswam's Convoy Attacked","Tsekenyi, Kaseyo, Ukar and Uvir villages, Guma LGA"
129179,NIG-2014-2-455-5.1,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2014-03-13,2014-03-13,0,8,0,0,8,8,8,"""All Africa,2014-03-14,Govt Deploys Security Forces to Benue As Herdsmen Kill 22 in Fresh Attacks""",Govt Deploys Security Forces to Benue As Herdsmen Kill 22 in Fresh Attacks,"Uza village, Logo LGA"
129180,NIG-2014-2-455-5.2,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.772936,9.130232,2014-03-13,2014-03-13,0,7,0,0,7,7,7,"""All Africa,2014-03-14,Govt Deploys Security Forces to Benue As Herdsmen Kill 22 in Fresh Attacks""",Govt Deploys Security Forces to Benue As Herdsmen Kill 22 in Fresh Attacks,"Ayillamo village, Logo LGA"
129181,NIG-2014-2-455-5.3,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2014-03-13,2014-03-13,0,7,0,0,7,7,7,"""All Africa,2014-03-14,Govt Deploys Security Forces to Benue As Herdsmen Kill 22 in Fresh Attacks""",Govt Deploys Security Forces to Benue As Herdsmen Kill 22 in Fresh Attacks,"Ayinbe village, Logo LGA"
129196,NIG-2014-2-455-6,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.8155,8.8604,2014-03-23,2014-03-23,0,13,0,0,13,13,13,"""All Africa,2014-03-24,75 Killed in Benue, Borno, Plateau"";""Agence France Presse,2014-03-24,Gunmen kill 13 in central Nigeria village attack: police""","75 Killed in Benue, Borno, Plateau;Gunmen kill 13 in central Nigeria village attack: police",Gbajimba town
129207,NIG-2014-2-455-7,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer East lga,7.3,8.48333,2014-03-25,2014-03-25,0,7,0,0,7,60,7,"""Agence France Presse,2014-03-26,Seven killed in restive central Nigeria: police"";""Daily News,2014-03-27,Tiv/Fulani crisis: 60 feared dead in onslaught on a Gwer East villagef""",Seven killed in restive central Nigeria: police;Tiv/Fulani crisis: 60 feared dead in onslaught on a Gwer East villagef,"Agena village, Mbaalom District of Gwer East Local Government Area"
140608,NIG-2014-2-455-11,2014,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.653429,8.381733,2014-04-12,2014-04-13,0,2,0,0,2,2,2,"""Terrorism Monitor, Volume XII, Issue 10  ,2014-05-16,Alleged Connection between Boko Haram and Nigeria’s Fulani Herdsmen Could Spark a Nigerian Civil War "";""BBC Monitoring Africa,2014-04-14,Suspected Boko Haram gunmen kill 38 in northeastern Nigeria""",Alleged Connection between Boko Haram and Nigeria’s Fulani Herdsmen Could Spark a Nigerian Civil War ;Suspected Boko Haram gunmen kill 38 in northeastern Nigeria,"Kula settlement, Gwer-West Local Council"
140649,NIG-2014-2-12341-3,2014,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.886747,7.913429,2014-04-15,2014-04-15,0,0,0,0,0,12,0,"""All Africa,2014-04-16,Attacks By Fulani Herdsmen Claim 21 Lives in Benue, Taraba""","Attacks By Fulani Herdsmen Claim 21 Lives in Benue, Taraba","Obagaji Town (near), Agatu LGA"
140650,CHA-2014-2-14009-3,2014,Fulani - Jukun,Fulani - Jukun,Fulani,Jukun,Taraba state,Wukari lga,7.85,9.783333,2014-04-15,2014-04-15,0,0,0,9,9,9,9,"""All Africa,2014-04-16,Attacks By Fulani Herdsmen Claim 21 Lives in Benue, Taraba"";""This Day Live,2014-04-17,Soldier, 34 Others Killed in Renewed Hausa, Jukun Clashes in Taraba""","Attacks By Fulani Herdsmen Claim 21 Lives in Benue, Taraba;Soldier, 34 Others Killed in Renewed Hausa, Jukun Clashes in Taraba",Nwokyo village (a suburb of Wukari)
