id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
276962,NIG-2019-2-11433-16,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,3,"""IDONSABI,2019-01-28,Edo State Commissioner of Police Confirms Late Sergeant Oisa Ehigie To Be A Cultist Before His Death"";""Vanguard ,2019-01-28,Gunmen kill another Police orderly in Edo"";""Vanguard ,2019-02-17,‘Native and settler cults’ in battle for supremacy""",IDONSABI;Vanguard ;Vanguard,2019-01-28;2019-01-28;2019-02-17,Edo State Commissioner of Police Confirms Late Sergeant Oisa Ehigie To Be A Cultist Before His Death;Gunmen kill another Police orderly in Edo;‘Native and settler cults’ in battle for supremacy,,1,Benin city town,"at Nomayo Junction, Upper Sakponba Road, Benin City",Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2019-01-26 00:00:00.000,2019-01-26 00:00:00.000,0,0,0,3,3,3,3,,
307207,NIG-2019-2-11433-17,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""PM News,2019-02-18,Gunmen kill Osaze Odewingie's hotel manager""",PM News,2019-02-18,Gunmen kill Osaze Odewingie's hotel manager,,1,Benin city town,"Ikpoba-Okha Local Government Area(Erediauwa Street, off Upper Sokponba Road), Edo",Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2019-02-17 00:00:00.000,2019-02-17 00:00:00.000,0,0,1,0,1,1,1,,
307208,NIG-2019-2-11433-18,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Sun,2019-02-19,Cult ‘war' claims 8 lives in Benin

AU 	
Ajiri Daniels""",The Sun,2019-02-19,"Cult ‘war' claims 8 lives in Benin

AU 	
Ajiri Daniels",,1,Benin city town,Benin City,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,2,2,2019-02-17 00:00:00.000,2019-02-19 00:00:00.000,0,0,0,7,7,7,7,,
307210,NIG-2019-2-11433-19,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Sun,2019-02-19,Cult ‘war' claims 8 lives in Benin

AU 	
Ajiri Daniels""",The Sun,2019-02-19,"Cult ‘war' claims 8 lives in Benin

AU 	
Ajiri Daniels",Eyewitnesses,1,Benin city town,Benin city (along Upper Uwa Street off M.M Way),Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2019-02-19 00:00:00.000,2019-02-19 00:00:00.000,0,0,0,1,1,1,1,,
282370,NIG-2019-2-11433-1,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-03-17,Ijebu-Ode residents raise alarm over cult killings""",Vanguard,2019-03-17,Ijebu-Ode residents raise alarm over cult killings,residents;,3,Ijebu Ode lga,Ijebu-Ode in Ogun State,Ogun state,Ijebu Ode lga,6.822920,3.893870,POINT (3.89387 6.82292),139328,Nigeria,NGA,475,Africa,2,4,2019-03-09 00:00:00.000,2019-03-17 00:00:00.000,1,9,0,0,10,10,10,,
307213,NIG-2019-2-11433-20,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2019-03-12,Three Killed, As Police Nab 22 Suspects Over Ogun Cult Clash
CR 	Daily Trust""",All Africa,2019-03-12,"Three Killed, As Police Nab 22 Suspects Over Ogun Cult Clash
CR 	Daily Trust",Ogun Police Command,1,Ijebu Ode town,Ijebu - Ode,Ogun state,Ijebu Ode lga,6.816093,3.915877,POINT (3.915877 6.816093),139328,Nigeria,NGA,475,Africa,1,1,2019-03-11 00:00:00.000,2019-03-11 00:00:00.000,0,0,0,3,3,3,3,,
307217,NIG-2019-2-11433-22,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-03-31,Two killed in Ondo cult clash, two suspects held""",The Punch,2019-03-31,"Two killed in Ondo cult clash, two suspects held","The Ondo State Police Command, a source in the town",1,Ondo town,"Ondo, Ondo State",Ondo state,Ondo west lga,7.093160,4.835280,POINT (4.83528 7.09316),140050,Nigeria,NGA,475,Africa,1,3,2019-03-18 00:00:00.000,2019-03-24 00:00:00.000,0,1,0,1,2,2,2,,
307216,NIG-2019-2-11433-21,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Daily Trust,2019-03-24,3 feared killed, 4 arrested in Lagos cult war""",Daily Trust,2019-03-24,"3 feared killed, 4 arrested in Lagos cult war",police,1,Okokomaiko village,"PPL area of Okokomaiko, a Lagos suburb",Lagos state,Ojo lga,6.464210,3.182200,POINT (3.1822 6.46421),138607,Nigeria,NGA,475,Africa,2,2,2019-03-23 00:00:00.000,2019-03-24 00:00:00.000,0,0,0,1,1,1,1,,
285177,NIG-2019-2-11433-2,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-04-16,Ajah cult killings: Police arrest two suspects""",Vanguard,2019-04-16,Ajah cult killings: Police arrest two suspects,,2,Ajah town,"along Abraham Adesanya roundabout, at Abraham Adesanya, Ajah area of Lagos State",Lagos state,Eti-Osa lga,6.469620,3.562870,POINT (3.56287 6.46962),138608,Nigeria,NGA,475,Africa,1,1,2019-04-14 00:00:00.000,2019-04-14 00:00:00.000,0,4,0,0,4,4,4,,
307220,NIG-2019-2-11433-24,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Daily Independent,2019-04-23,Ten killed in Ogun Cult Clashes As Police Parade 93 Suspects

AU 	
Sulaiman Fasasi""",Daily Independent,2019-04-23,"Ten killed in Ogun Cult Clashes As Police Parade 93 Suspects

AU 	
Sulaiman Fasasi",,1,Iperu town,Iperu,Ogun state,Ikenne lga,6.910020,3.665570,POINT (3.66557 6.91002),139328,Nigeria,NGA,475,Africa,1,2,2019-04-22 00:00:00.000,2019-04-23 00:00:00.000,0,1,0,0,1,1,1,,
307221,NIG-2019-2-11433-25,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Daily Independent,2019-04-23,Ten killed in Ogun Cult Clashes As Police Parade 93 Suspects

AU 	
Sulaiman Fasasi""",Daily Independent,2019-04-23,"Ten killed in Ogun Cult Clashes As Police Parade 93 Suspects

AU 	
Sulaiman Fasasi",,1,Shagamu town,Sagamu,Ogun state,Shagamu lga,6.848500,3.646330,POINT (3.64633 6.8485),139328,Nigeria,NGA,475,Africa,1,2,2019-04-22 00:00:00.000,2019-04-23 00:00:00.000,0,0,0,0,0,9,0,,
307218,NIG-2019-2-11433-23,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Daily Independent,2019-04-23,Ogun: Sagamu Cult War Leaves Six Dead""",Daily Independent,2019-04-23,Ogun: Sagamu Cult War Leaves Six Dead,,1,Shagamu town,Sagamu (Tuskun area),Ogun state,Shagamu lga,6.848500,3.646330,POINT (3.64633 6.8485),139328,Nigeria,NGA,475,Africa,1,1,2019-04-23 00:00:00.000,2019-04-23 00:00:00.000,3,3,0,0,6,6,6,,
285241,NIG-2019-2-11433-3,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-05-02,Cultists on rampage in Lagos, kill guard""",Vanguard,2019-05-02,"Cultists on rampage in Lagos, kill guard",,1,Ijanikin village,"along Joseph Akinoola street, Alasia, in Ijanikin area of Lagos",Lagos state,Ojo lga,6.496660,3.120800,POINT (3.1208 6.49666),138607,Nigeria,NGA,475,Africa,1,1,2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,0,0,0,1,1,1,1,,
286743,NIG-2019-2-11433-5,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-05-09,Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station""",Vanguard,2019-05-09,"Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station",,1,Benin city town,in different parts of Benin City,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,0,0,0,2,2,2,2,,
307225,NIG-2019-2-11433-27,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-05-13,Panic as cult members kill five in Lagos community""",The Punch,2019-05-13,Panic as cult members kill five in Lagos community,"Another witness, Saliu Balogun",3,Ikorodu lga,"Isele area, Ikorudu",Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,1,2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,0,0,1,0,1,1,1,,
307237,NIG-2019-2-11433-29,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-05-13,Panic as cult members kill five in Lagos community""",The Punch,2019-05-13,Panic as cult members kill five in Lagos community,,3,Ikorodu lga,Ikorodu LGA,Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,1,2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,0,0,0,1,1,1,1,,
307241,NIG-2019-2-11433-30,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-05-13,Panic as cult members kill five in Lagos community""",The Punch,2019-05-13,Panic as cult members kill five in Lagos community,Residents,3,Ikorodu lga,Ikorodu LGA,Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,2,2019-05-05 00:00:00.000,2019-05-07 00:00:00.000,0,0,0,1,1,1,1,,
307224,NIG-2019-2-11433-26,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-05-13,Panic as cult members kill five in Lagos community""",The Punch,2019-05-13,Panic as cult members kill five in Lagos community,"A witness, Lateef Abdullahi",3,Ikorodu lga,Adaraloye area of Ikorodo,Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,1,2019-05-06 00:00:00.000,2019-05-06 00:00:00.000,0,0,1,0,1,1,1,,
286736,NIG-2019-2-11433-4.1,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-05-09,Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station""",Vanguard,2019-05-09,"Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station",,1,Benin city town,in different parts of Benin City,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2019-05-06 00:00:00.000,2019-05-06 00:00:00.000,0,0,0,5,5,5,5,,
286742,NIG-2019-2-11433-4.2,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-05-09,Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station""",Vanguard,2019-05-09,"Worsening insecurity: Gunmen storm Sokoto community, kill monarch, raze police station",,1,Benin city town,in different parts of Benin City,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2019-05-07 00:00:00.000,2019-05-07 00:00:00.000,0,0,0,4,4,4,4,,
307228,NIG-2019-2-11433-28,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-05-13,Panic as cult members kill five in Lagos community""",The Punch,2019-05-13,Panic as cult members kill five in Lagos community,"A businessman, who did not want his name in print",3,Ikorodu lga,Itunmoja-Itunpate area of Ikorodu,Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,1,2019-05-07 00:00:00.000,2019-05-07 00:00:00.000,0,0,0,1,1,1,1,,
307309,NIG-2019-2-11433-33,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-06-11,Seven feared killed as cultists cause mayhem in Lagos communities""",The Punch,2019-06-11,Seven feared killed as cultists cause mayhem in Lagos communities,"Another resident, who identified himself simply as Agunbiade",1,Lagos town,"Idi-Aba

Shomolu and Bariga areas of Lagos Stat",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,2,2,2019-06-03 00:00:00.000,2019-06-06 00:00:00.000,0,0,0,1,1,1,1,,
307302,NIG-2019-2-11433-32,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-06-11,Seven feared killed as cultists cause mayhem in Lagos communities""",The Punch,2019-06-11,Seven feared killed as cultists cause mayhem in Lagos communities,"An eyewitness, Gbenga Lawal",1,Lagos town,"Wemimo area of Ladylack, Bariga",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2019-06-06 00:00:00.000,2019-06-06 00:00:00.000,0,0,0,1,1,1,1,,
307287,NIG-2019-2-11433-31,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""PM News,2019-06-07,2 die in Ikorodu cultists clash, 21 arrested""",PM News,2019-06-07,"2 die in Ikorodu cultists clash, 21 arrested","the spokesman for the command, DSP Bala Elkana",3,Ikorodu lga,Isikalu palace and Solomade areas of Ikorodu,Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,2,2019-06-06 00:00:00.000,2019-06-07 00:00:00.000,0,0,0,2,2,2,2,,
307323,NIG-2019-2-11433-35,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-06-11,Seven feared killed as cultists cause mayhem in Lagos communities""",The Punch,2019-06-11,Seven feared killed as cultists cause mayhem in Lagos communities,,1,Lagos town,"Ilaje, around the Majock filling station, canal area of Atifase, Lagos",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,2,2,2019-06-07 00:00:00.000,2019-06-11 00:00:00.000,0,0,0,4,4,4,4,,
290295,NIG-2019-2-11433-9,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-06-08,Tension as cultists kill three persons in Ikorodu""",Vanguard,2019-06-08,Tension as cultists kill three persons in Ikorodu,Eye witnesses,3,Ikorodu lga,Tupate area,Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,1,2019-06-07 00:00:00.000,2019-06-07 00:00:00.000,0,1,2,0,3,3,3,,
307315,NIG-2019-2-11433-34,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-06-11,Seven feared killed as cultists cause mayhem in Lagos communities""",The Punch,2019-06-11,Seven feared killed as cultists cause mayhem in Lagos communities,"Another resident, who identified himself simply as Agunbiade",1,Lagos town,"Odunsi

Shomolu and Bariga areas",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2019-06-08 00:00:00.000,2019-06-08 00:00:00.000,0,0,0,1,1,1,1,,
293037,NIG-2019-2-11433-6,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,2,"""All Africa,2019-07-08,Insecurity - 73 Killed, Five Kidnapped in Violent Attacks Across Nigeria Last Week"";""Premium Times,2019-07-02,One killed as suspected rival cult groups clash in Lagos""",All Africa;Premium Times,2019-07-08;2019-07-02,"Insecurity - 73 Killed, Five Kidnapped in Violent Attacks Across Nigeria Last Week;One killed as suspected rival cult groups clash in Lagos",News Agency of Nigeria; police;,1,Badagary town,"Ahovikoh Quarters, Sango Iledudu, in Badagry, Lagos State",Lagos state,Badagry  lga,6.431495,2.887913,POINT (2.887913 6.431495),138606,Nigeria,NGA,475,Africa,1,1,2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,1,0,0,0,1,1,1,,
307379,NIG-2019-2-11433-36,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Herald,2019-07-29,Four Dead In Prolonged Cult Clash In Lagos

AU 	
Josephine Nettey""",The Herald,2019-07-29,"Four Dead In Prolonged Cult Clash In Lagos

AU 	
Josephine Nettey",,1,Lagos town,Oworonshoki and Gbagada areas of Lagos,Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,2,2,2019-07-21 00:00:00.000,2019-07-24 00:00:00.000,0,0,0,4,4,4,4,,
299526,NIG-2019-2-11433-7,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-08-10,I killed a rival cultist to avenge my friend’s death – suspected cultist""",Vanguard,2019-08-10,I killed a rival cultist to avenge my friend’s death – suspected cultist,Cultists; polcie,1,Epe town,at Epe,Lagos state,Epe lga,6.594734,3.976805,POINT (3.976805 6.594734),139328,Nigeria,NGA,475,Africa,1,1,2019-07-21 00:00:00.000,2019-07-21 00:00:00.000,0,0,0,2,2,2,2,,
299527,NIG-2019-2-11433-8,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-08-10,I killed a rival cultist to avenge my friend’s death – suspected cultist""",Vanguard,2019-08-10,I killed a rival cultist to avenge my friend’s death – suspected cultist,Cultist; police,1,Lagos town,at Ikeja,Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2019-07-27 00:00:00.000,2019-07-27 00:00:00.000,1,0,0,0,1,1,1,,
307397,NIG-2019-2-11433-37,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-08-29,Four feared killed in Lagos cult clash""",The Punch,2019-08-29,Four feared killed in Lagos cult clash,"One of the residents, Balogun Oriowo; The Police Public Relations Officer in the state, Bala Elkana",1,Lagos town,Oworonshoki area of Lagos,Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2019-08-28 00:00:00.000,2019-08-28 00:00:00.000,0,0,0,1,1,4,1,,
307399,NIG-2019-2-11433-38,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Guardian,2019-09-02,Five die as cultists clash during Oro festival in Ikorodu

AU 	
Odita Sunday""",The Guardian,2019-09-02,"Five die as cultists clash during Oro festival in Ikorodu

AU 	
Odita Sunday","An eyewitness, Kamoru Tayelolu",2,Imota town,Imota (around),Lagos state,Ikorodu lga,6.663620,3.669450,POINT (3.66945 6.66362),139328,Nigeria,NGA,475,Africa,2,2,2019-08-31 00:00:00.000,2019-09-01 00:00:00.000,0,1,0,0,1,1,1,,
307400,NIG-2019-2-11433-39,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Guardian,2019-09-02,Five die as cultists clash during Oro festival in Ikorodu

AU 	
Odita Sunday""",The Guardian,2019-09-02,"Five die as cultists clash during Oro festival in Ikorodu

AU 	
Odita Sunday",,3,Ikorodu lga,Owutu area of Ikorodu,Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,2,2019-08-31 00:00:00.000,2019-09-01 00:00:00.000,0,0,0,4,4,4,4,,
306594,NIG-2019-2-11433-11,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-09-23,Four killed, 74 arrested in Lagos cult clashes""",The Punch,2019-09-23,"Four killed, 74 arrested in Lagos cult clashes",A police source,1,Ikorodu town,Odogunyan area of Ikorodu,Lagos state,Ikorodu lga,6.615260,3.506900,POINT (3.5069 6.61526),139328,Nigeria,NGA,475,Africa,1,1,2019-09-20 00:00:00.000,2019-09-20 00:00:00.000,0,0,0,3,3,3,3,,
306600,NIG-2019-2-11433-12,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-09-23,Four killed, 74 arrested in Lagos cult clashes""",The Punch,2019-09-23,"Four killed, 74 arrested in Lagos cult clashes","The state Police Public Relations Officer, Bala Elkana,",1,Lagos town,"Itire area, Lagos state",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2019-09-21 00:00:00.000,2019-09-21 00:00:00.000,0,0,0,1,1,1,1,,
336259,NIG-2020-2-11433-1,2020,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch Identifier PAR011524,2020-01-21,Cult Clash, Lagos""",Nigeria Watch Identifier PAR011524,2020-01-21,"Cult Clash, Lagos",,1,Lagos town,"Mile 12 area, Kosofe LGA",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2020-01-21 00:00:00.000,2020-01-21 00:00:00.000,0,0,0,2,2,2,2,,
328505,NIG-2020-2-11433-11,2020,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2020-01-31,One Dies As Suspected Cultists Run Amok in Ilorin""",All Africa,2020-01-31,One Dies As Suspected Cultists Run Amok in Ilorin,,1,Ilorin town,in Sawmill area of Ilorin,Kwara state,Ilorin East lga,8.500000,4.550000,POINT (4.55 8.5),142210,Nigeria,NGA,475,Africa,1,1,2020-01-29 00:00:00.000,2020-01-29 00:00:00.000,0,0,1,0,1,1,1,,
336260,NIG-2020-2-11433-2,2020,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,2,"""Nigeria Watch Identifier	PAR011510,2020-02-20,Cult War, Edo"";""Vanguard ,2020-02-21,INSECURITY: 10 feared dead in Edo cult killings  """,Nigeria Watch Identifier	PAR011510;Vanguard,2020-02-20;2020-02-21,"Cult War, Edo;INSECURITY: 10 feared dead in Edo cult killings",Nigeria Watch,1,Benin city town,Benin City,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,0,0,0,10,10,10,10,,
333633,NIG-2020-2-11433-0,2020,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2020-02-21,INSECURITY: 10 feared dead in Edo cult killings""",Vanguard,2020-02-21,INSECURITY: 10 feared dead in Edo cult killings,eyewitness; police; Edo state government,1,Benin city town,"in Benin City, Edo State",Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,0,0,0,10,10,10,10,,
336261,NIG-2020-2-11433-3,2020,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch Identifier PAR011543,2020-02-23,Cult Clashes, Lagos""",Nigeria Watch Identifier PAR011543,2020-02-23,"Cult Clashes, Lagos",,3,Ikorodu lga,"Ladega and Laketu, Ikorodu",Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,1,2020-02-23 00:00:00.000,2020-02-23 00:00:00.000,1,2,0,0,3,3,3,,
336264,NIG-2020-2-11433-4,2020,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch Identifier	PAR011596,2020-03-02,Cult Clash, Lagos""",Nigeria Watch Identifier	PAR011596,2020-03-02,"Cult Clash, Lagos",,1,Lagos town,"Agiliti, Kosofe LGA",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,1,0,0,0,1,1,1,,
